,GO_ID,GO_term,GO_term_Count
3229,GO:0097001,ceramide binding,1
3230,GO:0061077,chaperone-mediated protein folding,1
3231,GO:0005832,chaperonin-containing T-complex,1
3232,GO:0038146,chemokine (C-X-C motif) ligand 12 signaling pathway,1
3233,GO:0004950,chemokine receptor activity,1
3234,GO:0070098,chemokine-mediated signaling pathway,1
3235,GO:0021793,chemorepulsion of branchiomotor axon,1
3236,GO:0017081,chloride channel regulator activity,1
3237,GO:0031404,chloride ion binding,1
3238,GO:0055064,chloride ion homeostasis,1
3239,GO:0015485,cholesterol binding,1
3240,GO:0033344,cholesterol efflux,1
3241,GO:0042632,cholesterol homeostasis,1
3242,GO:0046513,ceramide biosynthetic process,1
3243,GO:0031592,centrosomal corona,1
3244,GO:0071479,cellular response to ionizing radiation,1
3245,GO:0009267,cellular response to starvation,1
3246,GO:0071284,cellular response to lead ion,1
3247,GO:0044320,cellular response to leptin stimulus,1
3248,GO:0071482,cellular response to light stimulus,1
3249,GO:0071287,cellular response to manganese ion,1
3250,GO:0071288,cellular response to mercury ion,1
3251,GO:0071316,cellular response to nicotine,1
3252,GO:0071732,cellular response to nitric oxide,1
3253,GO:0071471,cellular response to non-ionic osmotic stress,1
3254,GO:0031670,cellular response to nutrient,1
3255,GO:0034599,cellular response to oxidative stress,1
3256,GO:1904586,cellular response to putrescine,1
3257,GO:0071478,cellular response to radiation,1
3258,GO:0071502,cellular response to temperature stimulus,1
3259,GO:0010457,centriole-centriole cohesion,1
3260,GO:0071394,cellular response to testosterone stimulus,1
3261,GO:0097067,cellular response to thyroid hormone stimulus,1
3262,GO:0097237,cellular response to toxic substance,1
3263,GO:0034620,cellular response to unfolded protein,1
3264,GO:1904117,cellular response to vasopressin,1
3265,GO:0042631,cellular response to water deprivation,1
3266,GO:0006882,cellular zinc ion homeostasis,1
3267,GO:0021556,central nervous system formation,1
3268,GO:0021626,central nervous system maturation,1
3269,GO:0021551,central nervous system morphogenesis,1
3270,GO:0022010,central nervous system myelination,1
3271,GO:0021952,central nervous system projection neuron axonogenesis,1
3272,GO:0030301,cholesterol transport,1
3273,GO:0098981,cholinergic synapse,1
3274,GO:0004104,cholinesterase activity,1
3275,GO:0006958,"complement activation, classical pathway",1
3276,GO:0039706,co-receptor binding,1
3277,GO:0030135,coated vesicle,1
3278,GO:0015889,cobalamin transport,1
3279,GO:0019811,cocaine binding,1
3280,GO:0061775,cohesin loader activity,1
3281,GO:0070052,collagen V binding,1
3282,GO:0000243,commitment complex,1
3283,GO:0021902,commitment of neuronal cell to specific neuron type in forebrain,1
3284,GO:0007182,common-partner SMAD protein phosphorylation,1
3285,GO:0007386,compartment pattern specification,1
3286,GO:0006956,complement activation,1
3287,GO:0006957,"complement activation, alternative pathway",1
3288,GO:0001848,complement binding,1
3289,GO:0002062,chondrocyte differentiation,1
3290,GO:0001849,complement component C1q complex binding,1
3291,GO:0001850,complement component C3a binding,1
3292,GO:0001661,conditioned taste aversion,1
3293,GO:0005507,copper ion binding,1
3294,GO:0007620,copulation,1
3295,GO:0070847,core mediator complex,1
3296,GO:0015026,coreceptor activity,1
3297,GO:0001533,cornified envelope,1
3298,GO:0060976,coronary vasculature development,1
3299,GO:0030866,cortical actin cytoskeleton organization,1
3300,GO:0060473,cortical granule,1
3301,GO:0060471,cortical granule exocytosis,1
3302,GO:0045162,clustering of voltage-gated sodium channels,1
3303,GO:0045163,clustering of voltage-gated potassium channels,1
3304,GO:0060486,club cell differentiation,1
3305,GO:0150007,clathrin-dependent synaptic vesicle endocytosis,1
3306,GO:0003415,chondrocyte hypertrophy,1
3307,GO:0035988,chondrocyte proliferation,1
3308,GO:0035374,chondroitin sulfate binding,1
3309,GO:0030204,chondroitin sulfate metabolic process,1
3310,GO:0035373,chondroitin sulfate proteoglycan binding,1
3311,GO:0043009,chordate embryonic development,1
3312,GO:0033391,chromatoid body,1
3313,GO:0010369,chromocenter,1
3314,GO:0051276,chromosome organization,1
3315,GO:0000775,"chromosome, centromeric region",1
3316,GO:0002544,chronic inflammatory response,1
3317,GO:0097711,ciliary basal body-plasma membrane docking,1
3318,GO:0035253,ciliary rootlet,1
3319,GO:1905349,ciliary transition zone assembly,1
3320,GO:0048512,circadian behavior,1
3321,GO:0060086,circadian temperature homeostasis,1
3322,GO:0072359,circulatory system development,1
3323,GO:0005801,cis-Golgi network,1
3324,GO:0033106,cis-Golgi network membrane,1
3325,GO:0030132,clathrin coat of coated pit,1
3326,GO:0030130,clathrin coat of trans-Golgi network vesicle,1
3327,GO:0071439,clathrin complex,1
3328,GO:0032050,clathrin heavy chain binding,1
3329,GO:0032051,clathrin light chain binding,1
3330,GO:0072583,clathrin-dependent endocytosis,1
3331,GO:1904637,cellular response to ionomycin,1
3332,GO:0071347,cellular response to interleukin-1,1
3333,GO:0006907,pinocytosis,1
3334,GO:0046395,carboxylic acid catabolic process,1
3335,GO:0015269,calcium-activated potassium channel activity,1
3336,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,1
3337,GO:0009931,calcium-dependent protein serine/threonine kinase activity,1
3338,GO:0015278,calcium-release channel activity,1
3339,GO:0048101,"calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity",1
3340,GO:0004117,"calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity",1
3341,GO:0048593,camera-type eye morphogenesis,1
3342,GO:0004949,cannabinoid receptor activity,1
3343,GO:0038171,cannabinoid signaling pathway,1
3344,GO:1904954,canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation,1
3345,GO:0004089,carbonate dehydratase activity,1
3346,GO:0016831,carboxy-lyase activity,1
3347,GO:0004180,carboxypeptidase activity,1
3348,GO:0008273,"calcium, potassium:sodium antiporter activity",1
3349,GO:0003161,cardiac conduction system development,1
3350,GO:0010659,cardiac muscle cell apoptotic process,1
3351,GO:0055013,cardiac muscle cell development,1
3352,GO:0060048,cardiac muscle contraction,1
3353,GO:0014898,cardiac muscle hypertrophy in response to stress,1
3354,GO:0048738,cardiac muscle tissue development,1
3355,GO:0055008,cardiac muscle tissue morphogenesis,1
3356,GO:0055003,cardiac myofibril assembly,1
3357,GO:0061308,cardiac neural crest cell development involved in heart development,1
3358,GO:0008458,carnitine O-octanoyltransferase activity,1
3359,GO:0004095,carnitine O-palmitoyltransferase activity,1
3360,GO:0045329,carnitine biosynthetic process,1
3361,GO:0005954,calcium- and calmodulin-dependent protein kinase complex,1
3362,GO:0090534,calcium ion-transporting ATPase complex,1
3363,GO:0035457,cellular response to interferon-alpha,1
3364,GO:0060449,bud elongation involved in lung branching,1
3365,GO:0098868,bone growth,1
3366,GO:0048539,bone marrow development,1
3367,GO:0030282,bone mineralization,1
3368,GO:0035630,bone mineralization involved in bone maturation,1
3369,GO:0010815,bradykinin catabolic process,1
3370,GO:0031711,bradykinin receptor binding,1
3371,GO:0003360,brainstem development,1
3372,GO:0060444,branching involved in mammary gland duct morphogenesis,1
3373,GO:0060445,branching involved in salivary gland morphogenesis,1
3374,GO:0048754,branching morphogenesis of an epithelial tube,1
3375,GO:0014707,branchiomeric skeletal muscle development,1
3376,GO:0021785,branchiomotor neuron axon guidance,1
3377,GO:0086073,bundle of His cell-Purkinje myocyte adhesion involved in cell communication,1
3378,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter,1
3379,GO:0005952,cAMP-dependent protein kinase complex,1
3380,GO:0008603,cAMP-dependent protein kinase regulator activity,1
3381,GO:0030553,cGMP binding,1
3382,GO:0006182,cGMP biosynthetic process,1
3383,GO:0019934,cGMP-mediated signaling,1
3384,GO:0098641,cadherin binding involved in cell-cell adhesion,1
3385,GO:0005955,calcineurin complex,1
3386,GO:1902098,calcitriol binding,1
3387,GO:0055074,calcium ion homeostasis,1
3388,GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,1
3389,GO:0015085,calcium ion transmembrane transporter activity,1
3390,GO:0060402,calcium ion transport into cytosol,1
3391,GO:0009437,carnitine metabolic process,1
3392,GO:0006853,carnitine shuttle,1
3393,GO:0001502,cartilage condensation,1
3394,GO:0071549,cellular response to dexamethasone stimulus,1
3395,GO:0033692,cellular polysaccharide biosynthetic process,1
3396,GO:0071773,cellular response to BMP stimulus,1
3397,GO:1903577,cellular response to L-arginine,1
3398,GO:0071298,cellular response to L-ascorbic acid,1
3399,GO:0071468,cellular response to acidic pH,1
3400,GO:1904045,cellular response to aldosterone,1
3401,GO:0034198,cellular response to amino acid starvation,1
3402,GO:1903926,cellular response to bisphenol A,1
3403,GO:0071321,cellular response to cGMP,1
3404,GO:0071870,cellular response to catecholamine stimulus,1
3405,GO:0071345,cellular response to cytokine stimulus,1
3406,GO:0036294,cellular response to decreased oxygen levels,1
3407,GO:0071257,cellular response to electrical stimulus,1
3408,GO:0060351,cartilage development involved in endochondral bone morphogenesis,1
3409,GO:0071391,cellular response to estrogen stimulus,1
3410,GO:0071361,cellular response to ethanol,1
3411,GO:0031668,cellular response to extracellular stimulus,1
3412,GO:0044344,cellular response to fibroblast growth factor stimulus,1
3413,GO:0071498,cellular response to fluid shear stress,1
3414,GO:1902618,cellular response to fluoride,1
3415,GO:0071385,cellular response to glucocorticoid stimulus,1
3416,GO:1905631,cellular response to glyceraldehyde,1
3417,GO:0035729,cellular response to hepatocyte growth factor stimulus,1
3418,GO:0070301,cellular response to hydrogen peroxide,1
3419,GO:0072711,cellular response to hydroxyurea,1
3420,GO:0036295,cellular response to increased oxygen levels,1
3421,GO:0044265,cellular macromolecule catabolic process,1
3422,GO:0006873,cellular ion homeostasis,1
3423,GO:0071476,cellular hypotonic response,1
3424,GO:0090461,cellular glutamate homeostasis,1
3425,GO:1990079,cartilage homeostasis,1
3426,GO:0006584,catecholamine metabolic process,1
3427,GO:0043169,cation binding,1
3428,GO:0055080,cation homeostasis,1
3429,GO:0008324,cation transmembrane transporter activity,1
3430,GO:0072584,caveolin-mediated endocytosis,1
3431,GO:0044770,cell cycle phase transition,1
3432,GO:0060689,cell differentiation involved in salivary gland development,1
3433,GO:0001709,cell fate determination,1
3434,GO:0034329,cell junction assembly,1
3435,GO:0002042,cell migration involved in sprouting angiogenesis,1
3436,GO:0048667,cell morphogenesis involved in neuron differentiation,1
3437,GO:0048870,cell motility,1
3438,GO:0060187,cell pole,1
3439,GO:0030031,cell projection assembly,1
3440,GO:0031253,cell projection membrane,1
3441,GO:0071838,cell proliferation in bone marrow,1
3442,GO:0033278,cell proliferation in midbrain,1
3443,GO:0045454,cell redox homeostasis,1
3444,GO:0090125,cell-cell adhesion involved in synapse maturation,1
3445,GO:0009988,cell-cell recognition,1
3446,GO:0031589,cell-substrate adhesion,1
3447,GO:0007044,cell-substrate junction assembly,1
3448,GO:0070458,cellular detoxification of nitrogen compound,1
3449,GO:0001678,cellular glucose homeostasis,1
3450,GO:0030981,cortical microtubule cytoskeleton,1
3451,GO:0043622,cortical microtubule organization,1
3452,GO:0021957,corticospinal tract morphogenesis,1
3453,GO:1904019,epithelial cell apoptotic process,1
3454,GO:0001935,endothelial cell proliferation,1
3455,GO:0097102,endothelial tip cell fate specification,1
3456,GO:0061154,endothelial tube morphogenesis,1
3457,GO:0097009,energy homeostasis,1
3458,GO:0006112,energy reserve metabolic process,1
3459,GO:0061736,engulfment of target by autophagosome,1
3460,GO:0048484,enteric nervous system development,1
3461,GO:0009649,entrainment of circadian clock,1
3462,GO:0008047,enzyme activator activity,1
3463,GO:0007167,enzyme-linked receptor protein signaling pathway,1
3464,GO:0007174,epidermal growth factor catabolic process,1
3465,GO:0051625,epinephrine uptake,1
3466,GO:0002064,epithelial cell development,1
3467,GO:0001885,endothelial cell development,1
3468,GO:0060742,epithelial cell differentiation involved in prostate gland development,1
3469,GO:0010631,epithelial cell migration,1
3470,GO:0090136,epithelial cell-cell adhesion,1
3471,GO:0060287,epithelial cilium movement involved in determination of left/right asymmetry,1
3472,GO:0042045,epithelial fluid transport,1
3473,GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,1
3474,GO:0000923,equatorial microtubule organizing center,1
3475,GO:0050957,equilibrioception,1
3476,GO:0030218,erythrocyte differentiation,1
3477,GO:0001768,establishment of T cell polarity,1
3478,GO:0035089,establishment of apical/basal cell polarity,1
3479,GO:0061159,establishment of bipolar cell polarity involved in cell morphogenesis,1
3480,GO:0001886,endothelial cell morphogenesis,1
3481,GO:0035767,endothelial cell chemotaxis,1
3482,GO:0047783,corticosterone 18-monooxygenase activity,1
3483,GO:0007492,endoderm development,1
3484,GO:0048566,embryonic digestive tract development,1
3485,GO:0048048,embryonic eye morphogenesis,1
3486,GO:0035050,embryonic heart tube development,1
3487,GO:0001892,embryonic placenta development,1
3488,GO:0072498,embryonic skeletal joint development,1
3489,GO:0048706,embryonic skeletal system development,1
3490,GO:0071926,endocannabinoid signaling pathway,1
3491,GO:0060956,endocardial cell differentiation,1
3492,GO:0003272,endocardial cushion formation,1
3493,GO:0003416,endochondral bone growth,1
3494,GO:0031018,endocrine pancreas development,1
3495,GO:0004520,endodeoxyribonuclease activity,1
3496,GO:0035987,endodermal cell differentiation,1
3497,GO:0042118,endothelial cell activation,1
3498,GO:0001711,endodermal cell fate commitment,1
3499,GO:0004519,endonuclease activity,1
